FlyHeight6,FlyHeight7,FlyHeight8,FlyHeight9,FlyHeight10,FlyHeight11,FlyHeight12,class
3076,2885,12934,11334,6453,5447,10970,0
3066,2893,12848,11322,6467,5403,10682,0
3069,2874,12773,11350,6423,5491,10871,0
3088,2880,12827,11302,6414,5453,10734,0
3069,2878,12769,11301,6419,5415,10661,0
3068,2892,12884,11322,6430,5431,10798,0
3066,2884,12891,11242,6480,5473,10680,0
3078,2904,12835,11318,6443,5456,10761,0
3066,2882,12784,11269,6419,5464,10584,0
3072,2884,12896,11295,6431,5501,10783,0
3073,2884,12891,11273,6447,5447,10790,0
3068,2880,12860,11304,6429,5440,10842,0
3069,2878,12813,11276,6447,5443,11078,0
3070,2881,12855,11297,6415,5449,10844,0
3084,2885,12869,11308,6474,5466,10950,0
3078,2886,12957,11426,6422,5515,10752,0
3072,2895,12969,11332,6450,5417,10814,0
3065,2878,12850,11351,6451,5475,10691,0
3078,2884,12909,11316,6446,5422,10699,0
3067,2895,12952,11303,6438,5439,10782,0
3078,2888,12943,11355,6486,5493,10574,0
3058,2883,12833,11339,6425,5437,10711,0
3071,2889,12908,11299,6443,5473,10756,0
3074,2889,12912,11306,6435,5453,10843,0
3077,2884,12874,11353,6442,5425,11159,0
3068,2892,12905,11284,6466,5475,10711,0
3061,2876,12944,11332,6473,5478,10746,0
3067,2885,12865,11306,6483,5472,10717,0
3070,2889,12715,11346,6466,5420,11123,0
3071,2890,12771,11200,6440,5487,10809,0
3067,2885,12776,11354,6490,5487,10791,0
3074,2802,13415,11241,6043,4954,11718,0
3115,2853,14064,11457,6264,5208,11954,0
3101,2866,13901,11454,6249,5157,12027,0
3074,2829,13914,11409,6222,5178,11584,0
3100,2862,13889,11374,6255,5152,11339,0
3121,2859,13805,11390,6240,5193,11371,0
3097,2867,13953,11419,6258,5213,11311,0
3100,2868,13967,11510,6259,5181,11395,0
3098,2851,13734,11360,6239,5172,11643,0
3099,2851,14032,11300,6267,5120,11439,0
3097,2849,13989,11404,6291,5206,12011,0
3110,2860,14074,11485,6271,5239,11699,0
3103,2863,13943,11549,6275,5221,11398,0
3110,2850,14013,11428,6276,5191,11584,0
3092,2858,13815,11446,6240,5156,11386,0
3096,2858,14015,11511,6320,5215,11706,0
3103,2869,14003,11505,6306,5225,11654,0
3105,2866,13907,11488,6274,5212,11683,0
3112,2863,13987,11534,6316,5212,11952,0
3099,2857,13931,11489,6227,5197,11621,0
3116,2854,13892,11466,6300,5201,11697,0
3095,2857,13811,11427,6217,5168,11433,0
3135,2867,14072,11526,6292,5225,11542,0
3105,2852,14043,11600,6278,5197,11741,0
3117,2857,14030,11463,6285,5201,11753,0
3087,2852,13961,11441,6193,5181,11480,0
3097,2858,13748,11451,6260,5234,11856,0
3111,2873,14005,11591,6317,5253,11349,0
3121,2860,14199,11567,6261,5196,12131,0
3108,2870,13883,11556,6325,5190,12008,0
3135,2865,14099,11589,6280,5237,12019,0
3117,2861,14117,11539,6302,5249,11798,0
3111,2861,13856,11476,6288,5240,11429,0
3106,2869,14021,11525,6293,5192,11587,0
3093,2848,13997,11479,6243,5181,11360,0
3110,2861,13909,11459,6247,5185,11141,0
3111,2849,13907,11452,6331,5193,11920,0
3097,2858,13871,11407,6283,5169,11380,0
3091,2850,13774,11445,6250,5188,11778,0
3091,2849,13753,11410,6257,5168,11584,0
3103,2861,13876,11482,6309,5202,11501,0
3090,2863,13930,11431,6260,5204,11513,0
3103,2863,13927,11519,6265,5206,11268,0
3108,2872,14005,11585,6309,5232,11450,0
3094,2851,13959,11505,6224,5196,11614,0
3086,2854,13946,11427,6273,5195,11683,0
3113,2855,13993,11345,6351,5199,11771,0
3080,2860,13789,11464,6240,5169,11939,0
3102,2855,13918,11472,6241,5186,11605,0
3085,2856,13816,11412,6234,5187,11437,0
3107,2870,13944,11623,6295,5246,11548,0
3108,2878,13933,11544,6301,5221,11685,0
3113,2881,14023,11621,6349,5248,11651,0
3103,2858,13968,11471,6351,5227,11558,0
3100,2869,13916,11545,6284,5217,11897,0
3116,2872,14056,11601,6272,5232,11452,0
3098,2860,14001,11527,6296,5256,11538,0
3099,2856,13903,11498,6300,5200,11368,0
3119,2866,13882,11458,6245,5223,11301,0
3147,2875,14024,11573,6333,5217,11878,0
3117,2868,14019,11518,6306,5227,11725,0
3114,2873,13947,11541,6357,5261,11377,0
3115,2853,14068,11441,6244,5224,11677,0
3107,2866,13935,11508,6312,5247,11887,0
3131,2865,13928,11500,6278,5212,11308,0
3087,2862,13871,11448,6254,5221,11516,0
3098,2870,13957,11526,6321,5205,11655,0
3100,2856,13908,11426,6291,5238,11282,0
3104,2853,13930,11466,6272,5189,11864,0
3113,2858,13916,11407,6262,5209,11610,0
3093,2860,13831,11461,6274,5224,11957,0
3108,2863,13922,11397,6284,5214,11550,0
3095,2857,13933,11484,6277,5198,11910,0
3119,2869,13871,11388,6319,5203,11440,0
3102,2868,13921,11403,6231,5197,11604,0
3124,2864,13922,11444,6276,5190,11571,0
3094,2861,13851,11385,6279,5189,11924,0
3117,2861,13991,11478,6301,5220,11667,0
3104,2865,13898,11513,6284,5215,11474,0
3105,2870,14077,11543,6333,5270,11498,0
3096,2857,13922,11459,6285,5209,12005,0
3126,2875,13939,11597,6331,5241,11354,0
3091,2846,13872,11498,6312,5205,11281,0
3109,2870,13852,11420,6225,5221,11674,0
3110,2868,13920,11493,6306,5225,11948,0
3113,2854,13891,11560,6278,5216,11551,0
3101,2860,13877,11447,6263,5240,11716,0
3118,2864,14031,11412,6297,5239,11537,0
3130,2853,13960,11389,6273,5198,11674,0
3108,2872,13919,11576,6326,5229,11779,0
3110,2856,13803,11456,6286,5182,11957,0
3104,2868,14025,11491,6322,5231,11959,0
3101,2848,13929,11401,6304,5190,11787,0
3115,2870,13861,11569,6322,5270,11679,0
3097,2863,14143,11540,6249,5207,11535,0
3112,2876,14200,11537,6277,5246,11628,0
3127,2860,14050,11587,6308,5218,11898,0
3121,2867,14109,11560,6329,5228,11849,0
3112,2866,14122,11521,6235,5208,11896,0
3114,2866,14116,11576,6305,5201,11866,0
3123,2868,14109,11542,6270,5251,11534,0
3122,2867,14094,11525,6304,5199,12022,0
3109,2874,13897,11448,6306,5220,11753,0
3120,2867,14069,11494,6255,5247,11708,0
3126,2874,14108,11437,6319,5229,11624,0
3099,2856,13879,11505,6261,5228,11289,0
3128,2886,14198,11574,6318,5257,11538,0
3128,2863,14149,11452,6313,5206,11338,0
3117,2854,14132,11478,6256,5179,11999,0
3112,2861,13871,11451,6282,5196,11864,0
3111,2873,14092,11462,6303,5204,11902,0
3116,2879,14098,11503,6286,5218,11541,0
3110,2868,14059,11378,6276,5198,11407,0
3127,2857,14059,11555,6304,5228,11378,0
3095,2858,14059,11433,6265,5203,11493,0
3112,2859,13860,11527,6292,5232,11545,0
3109,2874,14017,11479,6282,5218,11827,0
3119,2875,14024,11483,6268,5176,11485,0
3099,2878,13888,11443,6262,5190,11717,0
3139,2871,14088,11503,6299,5219,11799,0
3109,2865,14031,11442,6266,5192,11510,0
3108,2867,14098,11452,6307,5223,11909,0
3101,2848,13941,11388,6274,5188,11531,0
3102,2860,14024,11450,6315,5202,11243,0
3119,2867,13972,11518,6277,5217,11679,0
3096,2861,13873,11496,6266,5195,11252,0
3110,2868,13931,11453,6269,5215,11649,0
3110,2868,14095,11472,6290,5207,11457,0
3123,2864,14107,11579,6267,5178,11603,0
3105,2866,14129,11511,6272,5193,11842,0
3099,2864,13965,11551,6313,5202,11594,0
3105,2870,14046,11597,6298,5202,11841,0
3114,2870,13969,11619,6315,5224,11560,0
3127,2872,14090,11542,6290,5223,11991,0
3121,2868,14121,11568,6277,5205,12211,0
3104,2878,13798,11519,6327,5216,11916,0
3106,2867,13928,11498,6328,5250,11900,0
3117,2876,14119,11571,6305,5254,11295,0
3116,2865,14053,11583,6285,5204,11525,0
3111,2871,14101,11582,6341,5212,11568,0
3108,2877,13942,11554,6340,5224,11891,0
3114,2863,13933,11501,6239,5230,11614,0
3121,2865,13952,11432,6300,5196,11886,0
3109,2855,13959,11578,6253,5212,11353,0
3111,2869,13905,11471,6295,5207,11257,0
3125,2864,13826,11449,6359,5220,11873,0
3108,2869,13883,11498,6301,5195,11995,0
3126,2866,13930,11460,6245,5189,11586,0
3122,2862,14027,11467,6255,5222,11472,0
3109,2890,13908,11442,6246,5229,11824,0
3104,2869,13965,11472,6320,5175,11929,0
3119,2865,13970,11484,6333,5193,11514,0
3114,2857,14227,11544,6272,5226,12054,0
3105,2873,14047,11588,6283,5230,11903,0
3126,2870,13948,11503,6290,5248,11970,0
3109,2873,14176,11509,6339,5199,11434,0
3104,2868,13983,11503,6334,5205,11557,0
3120,2874,14005,11503,6309,5217,11482,0
3143,2864,14009,11531,6395,5242,11826,0
3141,2879,14163,11560,6320,5229,11501,0
3121,2887,13948,11553,6371,5228,11972,0
3132,2874,14278,11499,6354,5210,11877,0
3114,2880,13983,11460,6347,5212,11599,0
3120,2865,13978,11398,6285,5177,11495,0
3125,2862,13975,11458,6271,5196,11559,0
3104,2854,14031,11342,6302,5176,11827,0
3134,2854,14037,11365,6307,5215,11471,0
3096,2864,13853,11442,6271,5204,11539,0
3123,2865,13987,11468,6248,5196,11633,0
3121,2848,14008,11366,6289,5201,11212,0
3085,2857,13996,11400,6319,5222,11669,0
3120,2872,14026,11412,6315,5217,11492,0
3107,2861,14028,11366,6272,5202,11794,0
3114,2857,14077,11469,6300,5217,11800,0
3117,2867,14150,11484,6297,5261,11463,0
3118,2869,13930,11493,6279,5218,11724,0
3122,2863,13970,11590,6304,5237,11483,0
3110,2863,14275,11523,6336,5242,11588,0
3114,2878,13983,11502,6303,5238,11656,0
3143,2883,14195,11587,6370,5258,11845,0
3138,2871,14031,11507,6390,5271,12183,0
3135,2875,14183,11530,6320,5235,11619,0
3134,2868,14005,11498,6309,5227,11837,0
3142,2877,14220,11491,6358,5275,11981,0
3122,2873,14033,11497,6350,5262,11693,0
3098,2851,13876,11404,6277,5197,11434,0
3101,2865,13938,11429,6299,5214,11518,0
3109,2856,13915,11347,6334,5163,11845,0
3122,2859,13863,11441,6262,5175,11404,0
3111,2876,14044,11496,6336,5240,11540,0
3127,2871,13898,11465,6305,5226,11779,0
3128,2868,13991,11363,6274,5236,11432,0
3106,2865,13860,11453,6279,5207,12024,0
3117,2873,13908,11438,6291,5204,11554,0
3111,2869,13870,11432,6306,5201,11381,0
3128,2855,14154,11454,6253,5182,11685,0
3114,2860,14046,11473,6272,5235,11822,0
3102,2859,13821,11402,6230,5158,11400,0
3134,2888,14103,11481,6364,5273,11624,0
3097,2851,13937,11422,6232,5176,11492,0
3092,2843,14013,11321,6256,5198,11764,0
3129,2857,14134,11457,6294,5228,11518,0
3111,2854,13808,11507,6299,5201,11700,0
3121,2846,14241,11402,6307,5208,11618,0
3114,2851,14105,11392,6316,5198,11505,0
3113,2866,14188,11416,6289,5228,11587,0
3120,2856,14170,11510,6309,5215,11389,0
3106,2857,13993,11441,6298,5199,11724,0
3140,2867,14112,11414,6324,5198,11756,0
3126,2856,14000,11427,6257,5202,11547,0
3124,2856,14023,11331,6228,5180,11621,0
3111,2851,13924,11330,6311,5202,11683,0
3111,2858,13829,11384,6295,5190,11675,0
3107,2847,13822,11319,6271,5184,11700,0
3103,2856,13992,11296,6299,5179,11320,0
3100,2858,13882,11386,6295,5175,11603,0
3110,2858,13821,11343,6213,5154,11663,0
3113,2863,14094,11333,6297,5200,11271,0
3102,2832,13912,11320,6282,5184,11645,0
3099,2854,13989,11402,6293,5198,11219,0
3111,2850,13803,11381,26214,5175,26214,0
3105,2848,13874,11376,6268,5202,11424,0
3133,2852,14014,11427,6263,5191,11633,0
3110,2851,13948,11474,6233,5161,11282,0
3106,2855,13883,11353,6294,5177,11600,0
3105,2860,13928,11467,6268,5152,11603,0
3095,2852,13896,11414,6226,5175,11313,0
3095,2859,13936,11382,6235,5179,11150,0
3109,2867,13944,11445,6238,5171,11620,0
3095,2853,13894,11384,6226,5198,11296,0
3116,2854,13996,11372,6287,5164,11839,0
3115,2850,14006,11397,6250,5156,11386,0
3100,2865,14022,11408,6264,5183,11724,0
3105,2856,13893,11349,6249,5192,11696,0
3096,2853,13917,11364,6225,5186,11873,0
3097,2846,13958,11376,6265,5168,11451,0
3112,2872,13858,11469,6283,5187,11774,0
3101,2856,13997,11364,6217,5172,11410,0
3096,2856,13852,11351,6269,5168,11358,0
3103,2837,13979,11347,6240,5172,11540,0
3098,2858,14029,11423,6244,5178,11806,0
3098,2846,13889,11395,6226,5187,11328,0
3106,2853,13818,11349,6272,5174,11496,0
3112,2851,13826,11360,6255,5166,11488,0
3106,2857,14006,11398,6266,5182,11797,0
3126,2851,13953,11368,6257,5214,11363,0
3114,2868,13987,11444,6198,5195,11495,0
3122,2864,14099,11407,6246,5200,11346,0
3108,2855,13991,11426,6286,5190,11846,0
3106,2862,13869,11312,6245,5185,11530,0
3108,2870,13976,11491,6260,5227,11467,0
3093,2853,13920,11436,6251,5206,11707,0
3095,2860,13966,11374,6238,5200,11247,0
3098,2846,14019,11454,6233,5189,11180,0
3117,2850,14002,11362,6259,5195,11581,0
3138,2860,13826,11415,6269,5214,11506,0
3128,2854,14080,11421,6286,5204,11528,0
3111,2855,14223,11433,6269,5206,11875,0
3105,2856,14013,11443,6303,5211,11708,0
3115,2860,14054,11444,6294,5222,11585,0
3130,2861,14052,11530,6304,5210,11503,0
3116,2856,14116,11412,6344,5258,11447,0
3105,2858,14079,11451,6315,5230,11865,0
3109,2858,13958,11469,6295,5223,11958,0
3109,2864,13995,11454,6249,5213,11873,0
3112,2857,14032,11449,6265,5208,11846,0
3112,2851,14006,11389,6261,5217,11529,0
3119,2872,14016,11482,6265,5215,11980,0
3118,2868,13978,11537,6278,5190,12124,0
3104,2849,14054,11484,6299,5209,11506,0
3117,2875,14096,11475,6261,5215,11614,0
3104,2868,14059,11511,6287,5220,11518,0
3110,2859,14162,11443,6258,5202,11762,0
3115,2867,14130,11445,6264,5184,11598,0
3119,2861,14155,11406,6275,5212,11434,0
3117,2857,14030,11477,6280,5195,11282,0
3112,2867,14103,11446,6277,5160,11603,0
3112,2860,13983,11454,6263,5189,11722,0
3089,2866,13992,11381,6242,5181,11822,0
3100,2853,14012,11432,6238,5163,11327,0
3097,2850,13898,11396,6249,5198,11426,0
3100,2863,13917,11364,6279,5194,11769,0
3119,2855,13916,11388,6223,5167,11581,0
3090,2873,13940,11372,6260,5186,11783,0
3110,2853,14033,11366,26214,5204,26214,0
3125,2845,14025,11344,6274,5201,11932,0
3124,2853,13973,11382,6257,5215,11376,0
3104,2859,14131,11379,6286,5194,11596,0
3122,2875,13823,11448,6290,5180,11503,0
3107,2857,14116,11394,6231,5188,11717,0
3099,2853,13926,11427,6269,5196,11867,0
3113,2865,13842,11476,6221,5219,11219,0
3122,2872,13990,11473,6297,5239,11559,0
3249,2887,14116,12096,6808,5555,11357,0
3302,2983,14493,12282,7155,5806,11653,0
3301,2982,14387,12314,7128,5872,11660,0
3304,2980,14406,12314,7105,5836,11640,0
3292,2983,14423,12422,7106,5871,11768,0
3324,2975,14431,12318,7078,5832,11843,0
3293,2968,14425,12165,7106,5802,11671,0
3315,2984,14538,12382,7116,5824,12018,0
3327,2985,14537,12299,7164,5832,11849,0
3305,2988,14403,12251,7156,5842,11836,0
3295,2981,14561,12363,7145,5840,11711,0
3280,2973,14286,12274,7050,5786,11937,0
3289,2971,14335,12203,7047,5819,11549,0
3306,2973,14400,12433,7097,5805,11805,0
3290,2970,14404,12297,7027,5767,11644,0
3308,2980,14469,12263,7111,5900,11970,0
3288,2979,14490,12376,7086,5851,11812,0
3280,2976,14463,12226,7127,5831,11775,0
3294,2989,14377,12381,7123,5858,11588,0
3305,2988,14485,12319,7091,5875,11595,0
3296,2983,14417,12229,7115,5869,11582,0
3305,2986,14326,12257,7108,5863,11577,0
3289,2966,14492,12371,7110,5816,11630,0
3305,2983,14405,12340,7140,5820,11698,0
3312,2978,14314,12347,7176,5884,11531,0
3283,2977,14355,12211,7106,5837,11645,0
3312,2974,14633,12428,7133,5894,11774,0
3313,2987,14313,12221,7145,5845,11706,0
3313,2995,14430,12302,7119,5904,11972,0
3305,2983,14579,12393,7145,5866,12010,0
3306,2990,14516,12325,7111,5892,12073,0
3308,2998,14403,12402,7174,5866,11729,0
3304,2984,14451,12412,7124,5857,11947,0
3291,2988,14352,12242,7123,5877,11418,0
3320,2988,14429,12464,7187,5833,11641,0
3313,2987,14517,12361,7116,5855,11837,0
3306,3000,14396,12414,7162,5837,11717,0
3311,2969,14473,12274,7103,5877,11625,0
3311,2990,14455,12257,7137,5887,11971,0
3301,2980,14403,12254,7212,5842,11647,0
3316,2963,14483,12226,7111,5892,11693,0
3312,2982,14499,12306,7140,5832,11786,0
3318,2988,14484,12366,7189,5887,11735,0
3305,2994,14381,12305,7124,5866,11761,0
3318,2977,14413,12338,7158,5839,11727,0
3272,2982,14362,12267,7093,5850,11641,0
3298,2985,14520,12319,7206,5867,11842,0
3304,2990,14405,12325,7115,5868,11723,0
3291,2968,14231,12324,7076,5797,11746,0
3299,2969,14388,12271,7093,5861,11823,0
3312,2976,14381,12349,7141,5866,11547,0
3318,2985,14244,12315,7146,5841,11478,0
3302,2982,14315,12191,7092,5856,11918,0
3304,2984,14375,12258,7124,5846,11591,0
3289,2977,14218,12255,7119,5829,11665,0
3323,2988,14415,12265,7151,5831,11847,0
3325,2976,14512,12372,7125,5927,11765,0
3300,2993,14439,12390,7134,5866,11726,0
3319,2987,14428,12294,7186,5878,11858,0
3321,2985,14539,12324,7186,5887,11743,0
3306,2992,14458,12280,7146,5832,11852,0
3319,3005,14502,12424,7154,5859,11947,0
3313,2995,14391,12260,7175,5869,11758,0
3301,2987,14392,12253,7070,5849,11729,0
3301,2984,14372,12238,7126,5836,11775,0
3292,2966,14339,12198,7120,5857,11707,0
3304,2997,14447,12322,7105,5846,11704,0
3301,2981,14362,12260,7106,5822,11589,0
3294,2985,14326,12302,7112,5856,11446,0
3311,2986,14347,12276,7127,5842,11700,0
3301,2988,14416,12348,7094,5856,11869,0
3302,2987,14434,12310,7095,5859,11547,0
3283,2984,14390,12234,7026,5836,11583,0
3306,2985,14355,12295,7077,5836,11484,0
3303,2982,14384,12423,7046,5854,11477,0
3302,2976,14475,12380,7097,5823,11783,0
3287,2988,14314,12117,7107,5824,11573,0
3301,2980,14394,12310,7147,5824,11649,0
3304,2985,14435,12262,7168,5868,11906,0
3273,2982,14297,12152,7131,5844,11599,0
3299,2990,14388,12392,7108,5803,11701,0
3303,2978,14434,12322,7093,5844,11700,0
3307,2988,14296,12300,7107,5864,11933,0
3309,2973,14363,12262,7114,5819,11772,0
3313,2980,14425,12282,7115,5839,11794,0
3300,2972,14312,12255,7124,5894,11606,0
3298,2975,14431,12245,7040,5811,11446,0
3302,2979,14428,12231,7068,5854,11672,0
3303,2978,14255,12268,7082,5821,11761,0
3317,2970,14468,12331,7136,5880,11636,0
3304,2977,14269,12314,7070,5780,11748,0
3292,2991,14382,12287,7105,5829,11633,0
3314,2969,14461,12341,7105,5846,11975,0
3311,2975,14492,12379,7136,5860,11939,0
3313,2981,14400,12386,7119,5830,11614,0
3307,2970,14537,12333,7171,5850,11549,0
3309,2997,14424,12241,7143,5862,11850,0
3327,2979,14458,12245,7164,5860,11663,0
3327,2987,14506,12346,7184,5929,11666,0
3306,2991,14465,12389,7172,5885,11537,0
3320,2979,14430,12359,7176,5876,12025,0
3304,2977,14425,12312,7171,5878,11842,0
3269,2976,14316,12209,7089,5847,11826,0
3312,2980,14420,12423,7156,5842,11942,0
3307,3000,14535,12336,7088,5871,11645,0
3292,2986,14337,12310,7099,5821,11747,0
3309,2974,14435,12301,7087,5861,11876,0
3303,2978,14498,12367,7123,5870,11570,0
3272,2983,14364,12247,7082,5831,11483,0
3322,2994,14592,12345,7141,5873,12042,0
3313,2993,14520,12366,7177,5837,11620,0
3312,2980,14354,12314,7165,5859,11665,0
3317,2977,14436,12288,7141,5862,11711,0
3303,2991,14414,12286,7133,5882,11776,0
3309,2979,14498,12259,7166,5837,11621,0
3289,2980,14351,12409,7146,5820,11741,0
3275,2977,14292,12160,7067,5840,11640,0
3311,2978,14295,12148,7114,5859,11782,0
3286,2976,14377,12295,7064,5827,11469,0
3321,2989,14499,12369,7128,5794,11571,0
3295,2965,14375,12242,7031,5804,11718,0
3283,2975,14281,12230,7127,5822,11585,0
3319,2982,14436,12274,7126,5842,11886,0
3290,2984,14347,12262,7108,5842,11767,0
3299,2969,14492,12222,7048,5809,11680,0
3295,2967,14292,12323,7071,5753,11924,0
3273,2984,14304,12236,7082,5783,11758,0
3312,2973,14330,12273,7118,5852,11692,0
3284,2981,14397,12283,7128,5825,11781,0
3282,2980,14328,12320,7079,5839,11605,0
3295,2975,14355,12160,7089,5813,12034,0
3291,2984,14257,12216,7073,5788,11913,0
3303,2975,14428,12341,7116,5849,11905,0
3281,2973,14396,12235,7081,5789,11490,0
3312,2984,14523,12385,7100,5839,11701,0
3292,2982,14445,12273,7086,5828,11414,0
3308,2990,14431,12414,7162,5850,11734,0
3300,2980,14448,12269,7137,5838,11897,0
3307,2982,14523,12188,7139,5855,11994,0
3308,2995,14380,12306,7190,5859,11752,0
3301,2986,14362,12321,7128,5818,11557,0
3294,2995,14388,12212,7137,5842,11681,0
3288,2985,14243,12264,7107,5804,11774,0
3290,2983,14351,12364,7122,5848,11820,0
3280,2971,14285,12171,7118,5813,11659,0
3284,2979,14339,12245,7167,5871,11948,0
3299,2982,14430,12212,7100,5860,11563,0
3311,2984,14420,12352,7046,5794,11356,0
3296,2971,14352,12322,7115,5817,11617,0
3299,2975,14437,12202,7094,5863,11782,0
3291,2983,14543,12307,7057,5818,11875,0
3299,2985,14343,12297,7139,5844,11820,0
3307,2992,14455,12403,7130,5859,11928,0
3324,2994,14435,12354,7196,5865,11656,0
3323,2987,14463,12359,7183,5870,11903,0
3306,2985,14490,12352,7177,5864,11888,0
3295,2981,14397,12339,7138,5829,11959,0
3320,2981,14480,12447,7103,5834,11809,0
3307,2979,14435,12290,7107,5813,12045,0
3293,2979,14390,12300,7165,5889,11845,0
3309,2989,14496,12276,7141,5877,12027,0
3307,2986,14443,12269,7127,5844,11705,0
3298,2976,14488,12244,7134,5852,12112,0
3284,2985,14310,12345,7128,5860,11577,0
3299,2969,14349,12182,7120,5853,11803,0
3317,2987,14424,12378,7174,5877,11912,0
3307,2985,14440,12229,7147,5897,11778,0
3286,2992,14398,12293,7107,5806,11755,0
3313,2985,14451,12343,7193,5859,11675,0
3280,2979,14431,12200,7131,5854,11455,0
3316,2985,14379,12333,7167,5898,11684,0
3293,3003,14431,12316,7147,5877,11567,0
3306,2989,14542,12303,7164,5872,11683,0
3305,2975,14424,12376,7200,5894,11804,0
3305,2983,14485,12213,7139,5885,11792,0
3330,2994,14548,12417,7171,5841,11803,0
3302,2977,14319,12236,7148,5819,11659,0
3312,2984,14506,12344,7150,5881,11927,0
3291,2986,14522,12327,7143,5843,11845,0
3314,2990,14498,12302,7146,5887,11895,0
3310,2999,14475,12344,7160,5914,11639,0
3309,2975,14492,12374,7195,5871,11843,0
3296,2983,14418,12344,7159,5877,11996,0
3302,2986,14410,12379,7086,5872,11800,0
3296,2963,14473,12299,7128,5835,11799,0
3271,2982,14394,12298,7184,5837,11711,0
3318,2978,14406,12151,7118,5849,11729,0
3301,2969,14412,12241,7083,5822,11601,0
3286,2985,14434,12357,7132,5828,11834,0
3298,2974,14453,12266,7103,5811,11869,0
3304,2969,14384,12223,7087,5838,11568,0
3304,2986,14434,12299,7153,5828,11979,0
3297,2977,14379,12159,7089,5799,11921,0
3298,2983,14417,12319,7115,5829,12018,0
3278,2974,14326,12233,7052,5804,11966,0
3301,2980,14480,12234,7171,5824,11861,0
3312,2976,14400,12338,7143,5853,11672,0
3299,2979,14375,12227,7100,5797,11733,0
3300,2978,14467,12282,7130,5828,11649,0
3268,2979,14348,12237,7124,5815,11726,0
3305,2981,14377,12429,7151,5848,11727,0
3300,2981,14335,12240,7111,5850,11928,0
3292,2982,14343,12302,7142,5829,11817,0
3316,2965,14496,12125,7141,5866,11944,0
3285,2970,14384,12259,7064,5829,11428,0
3303,2975,14303,12216,7081,5811,11866,0
3288,2977,14358,12276,7015,5848,11412,0
3285,2979,14490,12298,7131,5828,11636,0
3297,2975,14431,12324,7167,5870,11554,0
3303,2968,14464,12196,7141,5829,11955,0
3304,2980,14337,12414,7138,5850,11711,0
3303,2970,14502,12283,7087,5837,12103,0
3283,2968,14379,12262,7092,5827,11610,0
3285,2983,14322,12217,7120,5851,11656,0
3293,2968,14238,12264,7117,5822,11688,0
3282,2979,14331,12234,7114,5800,11808,0
3306,2978,14398,12272,7101,5801,11845,0
3295,2976,14306,12300,7085,5812,11774,0
3268,2963,14354,12235,7075,5794,11677,0
3260,2978,14362,12270,7051,5820,11610,0
3278,2969,14316,12323,7066,5823,11425,0
3271,2974,14242,12377,7128,5820,11626,0
3280,2971,14323,12244,7063,5795,11728,0
3301,2960,14218,12192,7104,5813,11635,0
3263,2978,14243,12272,7022,5817,11831,0
3307,2970,14444,12353,7073,5810,11676,0
3297,2977,14348,12230,7006,5833,11630,0
3299,2972,14397,12319,7013,5873,11678,0
3303,2973,14287,12210,7071,5806,11706,0
3296,2978,14311,12284,7057,5830,11788,0
3292,2954,14275,12066,7082,5804,11393,0
3288,2965,14351,12125,7126,5807,11516,0
3299,2973,14279,12219,7099,5818,11493,0
3301,2965,14294,12331,7080,5820,11712,0
3294,2973,14306,12284,7086,5836,11678,0
3283,2972,14246,12300,7032,5795,11916,0
3306,2982,14466,12226,7049,5850,11718,0
3312,2997,14471,12398,7115,5809,11892,0
3301,2991,14519,12444,7140,5863,11626,0
3325,2982,14493,12396,7142,5824,11416,0
3328,2979,14527,12274,7110,5873,11735,0
3304,2982,14541,12319,7142,5843,11760,0
3312,2984,14517,12398,7172,5855,11743,0
3321,2983,14497,12313,7133,5858,11857,0
3316,2982,14400,12243,7124,5783,11618,0
3325,2977,14552,12362,7189,5861,11761,0
3309,2976,14506,12392,7182,5824,11750,0
3307,2987,14444,12353,7121,5832,11753,0
3313,2993,14485,12402,7120,5899,12054,0
3331,2983,14505,12243,7156,5853,11717,0
3299,2988,14479,12235,7148,5859,11886,0
3303,2978,14371,12479,7146,5838,11679,0
3324,2979,14567,12254,7080,5850,11647,0
3307,2981,14474,12348,7150,5857,11787,0
3310,2994,14527,12425,7110,5843,11647,0
3302,2985,14361,12360,7106,5823,11763,0
3286,2985,14359,12398,7066,5819,11692,0
3298,2971,14286,12280,7089,5776,11950,0
3301,2981,14431,12285,7085,5801,11853,0
3298,2981,14395,12346,7099,5808,11884,0
3304,2973,14368,12309,7115,5819,11817,0
3298,2971,14396,12267,7111,5795,11792,0
3288,2979,14318,12250,7046,5821,11635,0
3307,2983,14312,12338,7114,5810,11706,0
3299,2988,14537,12338,7130,5884,12005,0
3333,2981,14539,12405,7110,5901,11746,0
3301,2980,14479,12286,7138,5885,11692,0
3310,2971,14486,12331,7129,5838,11817,0
3297,2991,14486,12331,7152,5838,11961,0
3308,2991,14327,12337,7150,5864,11961,0
3326,2984,14440,12380,7163,5847,11806,0
3293,2966,14382,12347,7049,5829,11989,0
3306,2974,14410,12278,7121,5869,11947,0
3293,2984,14400,12373,7049,5802,11855,0
3297,2976,14409,12263,7143,5831,11526,0
3303,2990,14389,12298,7094,5813,11592,0
3304,2977,14435,12231,7146,5836,11831,0
3291,2986,14309,12347,7090,5827,11541,0
3302,2985,14417,12330,7063,5862,11571,0
3300,2968,14343,12380,7108,5883,11600,0
3304,2987,14392,12273,7117,5871,11576,0
3298,2982,14514,12405,7175,5836,11751,0
