FlyHeight6,FlyHeight7,FlyHeight8,FlyHeight9,FlyHeight10,FlyHeight11,FlyHeight12,class
3685,3389,13012,11614,6405,5798,10440,1
3700,3389,13083,11481,6510,5812,10320,1
3647,3466,13140,11625,6267,5734,10420,1
3637,3435,12936,11692,6326,5765,10710,1
3673,3448,13040,11716,6315,5764,10403,1
3663,3462,13072,11557,6364,5781,10339,1
3630,3456,13007,11655,6331,5738,10406,1
3657,3447,13017,11677,6300,5699,10484,1
3657,3436,13086,11599,6285,5684,10614,1
3648,3440,13012,11682,6284,5702,10523,1
3656,3441,13059,11728,6323,5712,10655,1
3643,3424,13001,11622,6330,5679,10402,1
3599,3402,12957,11582,6249,5670,10557,1
3675,3440,13043,11630,6305,5690,10851,1
3675,3450,13006,11518,6310,5661,10322,1
3676,3444,13011,11644,6290,5680,10366,1
3676,3426,12995,11581,6284,5704,10576,1
3653,3440,13015,11596,6275,5615,10543,1
3643,3421,12948,11710,6296,5670,10851,1
3682,3420,12997,11582,6288,5698,10335,1
3677,3440,13023,11586,6321,5646,10484,1
3679,3413,12859,11534,6204,5612,10293,1
3634,3386,12963,11542,6290,5640,10458,1
3661,3421,12976,11674,6299,5619,10505,1
3666,3414,13038,11464,6267,5608,10354,1
3671,3417,12890,11497,6285,5584,10551,1
3634,3396,12840,11410,6286,5562,10371,1
3682,3421,12992,11658,6358,5625,10789,1
3642,3400,12963,11599,6317,5608,10579,1
3684,3409,12994,11498,6334,5599,10238,1
3664,3404,12944,11550,6299,5614,10302,1
3672,3406,12946,11642,6303,5620,10310,1
3688,3429,13096,11633,6336,5643,10593,1
3658,3399,13012,11576,6293,5615,10322,1
3693,3416,13021,11593,6349,5668,10481,1
3691,3389,12916,11501,6336,5577,10807,1
3703,3400,12991,11603,6369,5618,10455,1
3657,3428,12914,11554,6350,5575,10733,1
3678,3408,13077,11629,6415,5610,10496,1
3666,3400,12978,11603,6355,5608,10751,1
3678,3409,12943,11500,6325,5572,10316,1
3662,3373,12941,11463,6339,5582,10666,1
3700,3403,13028,11707,6379,5591,10353,1
3709,3382,13154,11621,6367,5587,10650,1
3670,3372,13011,11727,6356,5578,10326,1
3676,3374,12961,11578,6360,5592,10354,1
3658,3378,12927,11569,6322,5567,10322,1
3692,3406,12961,11626,6400,5622,10764,1
3695,3411,12905,11459,6340,5558,10677,1
3684,3380,12969,11515,6348,5545,10683,1
3678,3383,13174,11686,6363,5609,10520,1
3681,3390,12952,11671,6365,5599,10411,1
3692,3362,12926,11714,6376,5568,10351,1
3719,3394,13036,11676,6364,5580,10519,1
3704,3407,13042,11708,6347,5612,10462,1
3632,3422,13065,11645,6252,5664,10569,1
3646,3402,12917,11566,6279,5673,10269,1
3632,3419,12914,11648,6296,5693,10319,1
3642,3441,13106,11559,6349,5693,10361,1
3645,3425,12993,11561,6323,5680,10489,1
3639,3405,12928,11576,6337,5657,10537,1
3674,3411,13022,11595,6300,5695,10562,1
3657,3412,13100,11635,6369,5684,10581,1
3646,3400,12949,11656,6324,5662,10481,1
3661,3397,12906,11599,6313,5664,10506,1
3649,3409,13081,11687,6292,5661,10404,1
3659,3447,13160,11690,6290,5647,10458,1
3674,3442,12923,11583,6344,5666,10310,1
3688,3444,13112,11666,6354,5712,10415,1
3650,3416,13037,11602,6304,5672,10357,1
3664,3411,13032,11712,6300,5658,10684,1
3643,3406,13002,11615,6288,5599,10400,1
3657,3398,13004,11559,6314,5661,10327,1
3666,3430,13037,11635,6293,5655,10502,1
3647,3395,13154,11762,6230,5566,10397,1
3632,3364,12975,11522,6211,5617,10424,1
3660,3414,13062,11646,6363,5661,10357,1
3652,3417,12906,11630,6341,5641,10296,1
3658,3406,13082,11629,6314,5627,10404,1
3704,3419,13116,11745,6322,5631,10508,1
3663,3397,13011,11694,6409,5611,10554,1
3692,3436,13074,11635,6367,5608,10440,1
3688,3422,13009,11637,6373,5647,10484,1
3710,3423,12998,11767,6398,5624,10527,1
3646,3435,13016,11734,6361,5611,10325,1
3700,3442,13039,11689,6332,5655,10420,1
3680,3427,13019,11779,6361,5635,10324,1
3694,3417,13108,11788,6374,5648,10342,1
3690,3406,13067,11565,6327,5589,10353,1
3684,3407,13000,11650,6407,5622,10370,1
3688,3398,13017,11576,6311,5565,10384,1
3687,3403,13062,11752,6359,5612,10329,1
3655,3373,12918,11638,6252,5547,10377,1
3695,3410,12982,11595,6279,5625,10267,1
3652,3393,12997,11665,6311,5590,10391,1
3671,3393,13021,11711,6351,5567,10544,1
3703,3394,13022,11592,6362,5596,10568,1
3688,3413,12943,11607,6376,5566,10297,1
3699,3434,13096,11643,6349,5601,10649,1
3687,3416,13020,11660,6356,5602,10491,1
3667,3411,13009,11604,6337,5574,10281,1
3672,3386,12968,11629,6316,5588,10258,1
3711,3384,12923,11687,6352,5539,10550,1
3672,3372,12979,11591,6317,5561,10292,1
3687,3384,12965,11654,6355,5539,10425,1
3712,3414,13010,11701,6382,5574,10306,1
3691,3397,12986,11593,6352,5508,10405,1
3698,3377,13047,11652,6332,5545,10284,1
3673,3405,13007,11642,6331,5568,10513,1
3695,3402,13123,11680,6354,5548,10373,1
3703,3396,13056,11719,6383,5577,10395,1
3697,3411,12983,11602,6324,5530,10650,1
3706,3387,12966,11598,6321,5589,10342,1
3692,3372,12998,11583,6317,5540,10349,1
3711,3401,12954,11706,6344,5531,10335,1
3691,3425,12986,11624,6348,5587,10509,1
3676,3389,12900,11548,6201,5570,10476,1
3685,3389,13026,11538,6257,5524,10502,1
3629,3376,12978,11624,6318,5547,10383,1
3699,3391,12955,11542,6326,5584,10396,1
3654,3396,12965,11728,6374,5538,10355,1
3709,3410,13025,11530,6365,5556,10521,1
3667,3382,12947,11697,6319,5517,10420,1
3697,3403,13105,11589,6375,5587,10285,1
3696,3404,12941,11689,6299,5538,10504,1
3706,3405,13084,11655,6394,5576,10465,1
3706,3405,13081,11776,6374,5570,10518,1
3687,3382,12936,11628,6337,5540,10349,1
3734,3388,12966,11679,6409,5592,10626,1
3711,3380,13034,11579,6356,5591,10486,1
3729,3379,12997,11770,6401,5529,10451,1
3683,3376,12991,11508,6368,5561,10489,1
3699,3367,13167,11740,6402,5555,10493,1
3674,3376,12993,11672,6345,5509,10627,1
3679,3378,13080,11649,6334,5521,10460,1
3710,3365,12958,11571,6384,5545,10355,1
3720,3388,12966,11618,6374,5550,10309,1
3741,3373,13013,11665,6374,5559,10327,1
3690,3361,13051,11624,6417,5573,10533,1
3710,3381,12965,11701,6397,5571,10442,1
3725,3386,12954,11684,6418,5562,10409,1
3746,3397,13131,11704,6398,5507,10660,1
3717,3375,13047,11574,6323,5554,10361,1
3688,3384,12995,11589,6257,5547,10425,1
3696,3401,12912,11643,6269,5532,10443,1
3724,3380,13009,11661,6434,5562,10472,1
3712,3407,13044,11701,6419,5526,10508,1
3726,3410,13077,11710,6412,5603,10613,1
3670,3447,13162,11628,6281,5703,10423,1
3682,3427,12990,11623,6254,5638,10433,1
3663,3421,13005,11619,6307,5711,10482,1
3671,3387,12945,11590,6233,5648,10409,1
3693,3442,13138,11697,6253,5692,10627,1
3690,3423,12985,11744,6289,5695,10493,1
3693,3409,13077,11668,6261,5659,10434,1
3679,3398,12983,11669,6304,5660,10611,1
3663,3409,13032,11651,6332,5702,10381,1
3632,3383,12944,11592,6234,5639,10330,1
3643,3386,12968,11567,6293,5625,10413,1
3681,3403,13112,11608,6261,5618,10486,1
3692,3420,12966,11732,6315,5667,10473,1
3690,3412,13026,11640,6257,5634,10373,1
3692,3404,12957,11584,6254,5653,10368,1
3672,3409,12984,11679,6307,5644,10528,1
3692,3389,12988,11636,6281,5668,10489,1
3693,3384,13033,11562,6260,5632,10469,1
3700,3394,12939,11606,6276,5650,10372,1
3668,3394,12939,11488,6138,5511,10450,1
3628,3401,12976,11781,6250,5524,10650,1
3696,3420,13072,11630,6340,5687,10461,1
3694,3424,12961,11652,6276,5634,10374,1
3690,3402,12989,11606,6300,5637,10484,1
3649,3414,12950,11519,6284,5641,10474,1
3668,3397,12933,11529,6261,5609,10390,1
3693,3415,13031,11787,6336,5636,10435,1
3705,3433,13092,11683,6331,5632,10420,1
3687,3427,12980,11693,6276,5644,10385,1
3694,3411,13128,11523,6317,5650,10385,1
3700,3420,13041,11620,6335,5667,10493,1
3704,3425,13052,11684,6289,5641,10388,1
3697,3409,12970,11656,6320,5625,10306,1
3695,3432,13049,11736,6326,5637,10417,1
3708,3392,12971,11665,6323,5595,10390,1
3686,3399,12945,11487,6367,5624,10437,1
3712,3427,13014,11714,6355,5640,10477,1
3671,3383,12952,11572,6300,5593,10470,1
3731,3431,13092,11699,6350,5675,10468,1
3711,3404,13000,11596,6310,5628,10484,1
3683,3415,13079,11672,6359,5692,10404,1
3652,3391,13003,11594,6324,5612,10409,1
3711,3393,13157,11649,6345,5615,10467,1
3668,3392,13095,11683,6326,5645,10329,1
3675,3381,12998,11759,6315,5591,10477,1
3701,3411,13013,11600,6272,5616,10482,1
3673,3411,13092,11713,6242,5578,10408,1
3642,3444,13141,11755,6309,5538,10407,1
3603,3386,12947,11432,6301,5598,10413,1
3694,3408,13021,11576,6320,5652,10462,1
3691,3441,13141,11636,6414,5698,10602,1
3668,3435,13007,11654,6329,5639,10458,1
3666,3413,12966,11554,6306,5622,10400,1
3710,3427,13058,11632,6362,5709,10458,1
3699,3423,12955,11574,6319,5634,10483,1
3708,3422,12929,11596,6339,5635,10546,1
3662,3423,13051,11647,6415,5626,10491,1
3711,3415,13010,11566,6297,5594,10396,1
3690,3414,13063,11653,6346,5652,10508,1
3673,3410,12991,11599,6325,5624,10599,1
3628,3419,12941,11630,6262,5630,10386,1
3623,3411,12978,11693,6278,5686,10535,1
3600,3402,12946,11477,6292,5680,10484,1
3633,3414,12975,11534,6274,5666,10569,1
3615,3421,13139,11599,6303,5646,10422,1
3619,3412,13137,11709,6329,5675,10464,1
3599,3405,13021,11491,6224,5642,10636,1
3617,3395,12936,11586,6262,5641,10464,1
3628,3408,12994,11664,6332,5668,10525,1
26728,26728,26728,26728,26728,26728,26728,1
3615,3395,12983,11487,6242,5631,10511,1
3628,3420,13046,11652,6279,5649,10552,1
3620,3412,13006,11536,6265,5640,10440,1
3636,3406,13016,11627,6273,5622,10497,1
3631,3425,13077,11657,6297,5722,10516,1
3637,3387,12881,11478,6242,5587,10493,1
3619,3395,13035,11630,6295,5635,10528,1
3660,3396,12946,11485,6218,5650,10392,1
3639,3427,12929,11563,6226,5625,10508,1
3040,2728,13032,11360,6653,5261,10651,1
3018,2714,13137,11229,6650,5230,10524,1
3057,2775,13171,11311,6694,5386,10572,1
3041,2778,13197,11370,6659,5290,10575,1
3041,2756,13296,11552,6744,5356,10750,1
3066,2783,13192,11308,6704,5373,10776,1
3111,2867,13809,11778,6869,5608,11021,1
3111,2860,13418,11645,6802,5566,10902,1
3090,2825,13409,11513,6668,5476,10865,1
3094,2815,13269,11510,6779,5472,10951,1
3101,2820,13390,11551,6689,5464,10804,1
3091,2831,13535,11600,6772,5549,10774,1
3097,2840,13480,11544,6760,5515,10913,1
3159,2840,13304,10695,6516,5169,10964,1
3161,2853,13286,10771,6604,5223,11195,1
3149,2846,13340,10698,6554,5191,11180,1
3222,2880,13557,11071,26214,5299,26214,1
3220,2903,13574,10844,6766,5372,11217,1
3252,2899,13547,11029,6813,5411,11234,1
3232,2918,13608,11055,26214,5433,26214,1
3235,2910,13611,10981,6876,5444,11264,1
3233,2907,13494,11015,26214,5455,26214,1
3234,2922,13547,10993,26214,5436,26214,1
3220,2904,13496,10966,6947,5462,11301,1
3234,2907,13589,10973,26214,5455,26214,1
26214,2900,26214,11070,26214,5371,26214,1
3240,2898,13435,10779,26214,5398,26214,1
3227,2901,13555,10921,6804,5397,11316,1
3259,2924,13611,10922,6947,5457,11348,1
3228,2947,13761,11053,6942,5480,11384,1
3231,2920,13537,11054,6892,5464,11363,1
26214,2880,26214,11175,6754,5325,11324,1
26728,26728,26728,26728,26728,26728,26728,1
3231,2936,13519,11145,6904,5481,11360,1
3300,2936,13246,11519,6814,5425,10796,1
3233,2914,13105,11426,6695,5314,10782,1
3256,2945,13181,11522,6740,5349,10637,1
3298,2938,13373,11505,6815,5435,10790,1
3323,3009,13423,11631,6979,5514,11057,1
3300,2937,13320,11318,6803,5385,10950,1
3259,2899,13012,11300,6658,5276,10589,1
3218,2871,12938,11196,6573,5217,10734,1
3249,2883,13061,11282,6678,5245,10695,1
3263,2919,12828,11377,6685,5292,10788,1
3233,2905,13024,11370,6619,5290,10489,1
3267,2927,13046,11451,6698,5296,10715,1
3370,3087,14165,12216,7414,5789,11527,1
3400,3099,14077,12073,7406,5798,11595,1
3411,3109,14164,12088,7459,5811,11743,1
3383,3088,14059,12140,7401,5805,11725,1
3396,3108,14241,12290,7501,5870,11932,1
3373,3105,14083,12121,7378,5819,11628,1
3367,3104,14029,12052,7460,5851,11824,1
3369,3073,13839,11926,7263,5707,11429,1
3343,3046,13761,11926,7116,5674,11485,1
3306,2969,13508,11682,6955,5497,11026,1
3326,2993,13402,11677,7001,5518,10953,1
3300,2979,13339,11615,6977,5499,10996,1
3166,2904,13465,11712,6321,5571,11005,1
3272,2993,13870,11869,6567,5846,11307,1
3283,3016,13824,11920,6544,5830,10984,1
3206,2930,13449,11602,6436,5764,10758,1
3206,2933,13551,11676,6501,5771,10757,1
3206,2931,13450,11629,6454,5739,10603,1
3206,2953,13470,11605,6510,5758,10890,1
3207,2910,13377,11717,6473,5776,10804,1
3250,3026,13563,11989,6646,5923,10821,1
3249,3023,13641,11927,6656,5919,10982,1
3274,3031,13715,11949,6705,6002,10999,1
3285,3051,13801,12096,6729,6015,11129,1
3291,3044,13842,12067,6748,6006,11178,1
3278,3049,13733,12031,6693,5923,11040,1
3278,3035,13782,11992,6680,5962,11001,1
3254,3034,13764,11947,6654,5947,11013,1
3227,2955,13473,11840,6446,5804,10678,1
3228,2979,13474,11935,6467,5830,10713,1
3223,2966,13444,11880,6516,5809,10720,1
3247,2983,13497,11894,6565,5860,10810,1
3222,2983,13399,11896,6496,5847,10674,1
3231,2990,13418,11903,6489,5820,10610,1
3355,3124,14131,12433,6963,6277,11164,1
3350,3129,14056,12393,6948,6283,11258,1
3336,3103,13985,12314,6888,6143,11335,1
3331,3112,13886,12276,6867,6222,11246,1
3338,3121,13953,12401,6944,6255,11115,1
3324,3112,13959,12288,6933,6237,11136,1
3342,3122,14071,12351,6919,6211,11109,1
3357,3123,14142,12456,6938,6285,11258,1
3388,3175,14069,12525,7064,6369,11332,1
3269,3033,13747,11981,6683,5988,10903,1
3283,3035,13682,12074,6605,5995,10788,1
3283,3038,13858,12101,6684,6001,10814,1
3258,3036,13639,11974,6654,5922,10681,1
3271,3040,13654,12021,6583,5956,10839,1
3356,3123,14120,12376,6971,6237,11258,1
3481,3277,14449,12759,7327,6621,11395,1
3505,3295,14486,12908,7459,6752,11690,1
3245,3027,13828,12198,6720,5683,11645,1
3322,3089,14005,12358,6891,5771,11639,1
3332,3091,13943,12378,6863,5798,11568,1
3293,3062,13790,12364,6947,5714,11611,1
3292,3067,13830,12113,6836,5769,11420,1
3306,3082,13741,12118,6829,5731,11463,1
3284,3064,13826,11996,6839,5709,11354,1
3327,3079,13754,12093,6878,5721,11410,1
3295,3042,13810,12069,6846,5723,11385,1
3370,3141,14193,12397,7068,5924,11537,1
3376,3140,13956,12357,7084,5897,11555,1
3394,3137,14013,12308,7066,5912,11527,1
3390,3154,14081,12388,7092,5969,11656,1
3399,3161,14046,12370,7110,5907,11650,1
3394,3168,14088,12362,7120,5961,11615,1
3398,3168,14029,12439,7153,5989,11647,1
3371,3141,14082,12355,7009,5902,11626,1
3310,3084,13993,12153,6855,5777,11450,1
3302,3072,13781,11951,6837,5740,11428,1
3308,3093,13836,12083,6830,5782,11371,1
3316,3073,13887,12133,6877,5745,11290,1
3316,3103,13946,12243,6918,5815,11496,1
3353,3097,14078,12149,6895,5845,11464,1
3463,3235,14446,12593,7352,6175,11789,1
3442,3212,14402,12631,7292,6104,11825,1
3482,3243,14426,12529,7362,6125,11864,1
3468,3239,14412,12578,7368,6119,11959,1
3491,3243,14552,12720,7364,6192,11936,1
3461,3246,14502,12590,7351,6148,11899,1
3493,3276,14541,12758,7462,6217,11982,1
3558,3329,14487,12781,7552,6266,12072,1
3381,3153,14085,12265,7011,5886,11533,1
3367,3154,14128,12251,6997,5892,11546,1
3383,3148,14210,12417,7077,5968,11711,1
3366,3149,14076,12383,7010,5905,11626,1
3378,3150,14164,12383,7037,5884,11640,1
3499,3294,14625,12768,7424,6247,12046,1
3647,3417,15050,13118,8003,6664,12420,1
3643,3446,14948,13096,7988,6659,12305,1
3655,3453,14865,13112,8014,6657,12436,1
3599,3370,14904,13014,7833,6527,12221,1
3599,3377,14865,12942,7759,6491,12091,1
3606,3399,14874,13049,7824,6556,12225,1
3577,3355,14758,12903,7697,6466,12161,1
3331,3112,13964,12049,6847,5847,11449,1
3287,3065,13779,11953,6680,5746,11336,1
3302,3060,13896,12008,6747,5734,11364,1
3275,3048,13766,11909,6639,5650,11236,1
3287,3045,13874,12044,6674,5713,11387,1
3277,3050,13846,12001,6702,5714,11337,1
3294,3046,13792,11885,6679,5727,11340,1
3456,3231,14418,12562,7291,6132,11838,1
3456,3228,14360,12558,7312,6186,11838,1
3423,3202,14226,12434,7198,6022,11711,1
3431,3205,14410,12454,7251,6080,11791,1
3450,3214,14426,12491,7250,6114,11803,1
3451,3230,14479,12569,7325,6150,11851,1
3510,3270,14689,12688,7381,6179,11901,1
3515,3284,14629,12820,7509,6332,11943,1
26214,3459,26214,12975,7924,6641,12265,1
3618,3407,15011,13068,7851,6568,12307,1
3636,3395,14949,13065,7868,6580,12265,1
26214,3414,26214,13071,7911,6584,12319,1
26214,3460,26214,13135,7913,6616,12229,1
26214,3467,26214,12941,7782,6626,12152,1
3207,2941,13817,11706,6554,5404,11248,1
3228,2964,13785,11805,6577,5486,11288,1
3227,2964,13817,11865,6626,5490,11352,1
3224,2966,13753,11909,6601,5504,11260,1
3224,2955,13826,11824,6603,5514,11144,1
3245,2968,13800,11949,6707,5505,11183,1
3375,3132,14385,12343,7082,5866,11596,1
3362,3126,14405,12387,7160,5890,11785,1
3382,3129,14337,12329,7099,5870,11655,1
3367,3145,14471,12458,7186,5900,11722,1
3350,3130,14208,12480,7197,5891,11840,1
3363,3137,14198,12450,7191,5856,11770,1
3401,3155,14578,12442,7236,5917,11884,1
3503,3269,14898,12870,7608,6231,12112,1
3517,3288,14854,12784,7629,6220,12181,1
3518,3287,14827,12880,7661,6229,12200,1
3506,3298,14821,12839,7596,6244,12177,1
3518,3291,14917,12935,7694,6257,12292,1
3507,3288,14785,12934,7671,6191,12195,1
3489,3258,14692,12818,7488,6160,12241,1
3240,3009,13949,12013,6756,5582,11382,1
3221,2962,13682,11834,6632,5457,11282,1
3242,2963,13745,11814,6593,5474,11214,1
3216,2955,13795,11851,6606,5500,11328,1
3283,2976,13914,11872,6801,5485,11232,1
3276,2996,13977,11985,6870,5573,11320,1
3277,2975,13946,11800,26214,5505,26214,1
3389,3137,14291,12294,7299,5895,11708,1
3374,3137,14214,12459,7330,5909,11860,1
3413,3135,14417,12389,7365,5964,11961,1
3397,3155,14441,12387,7312,5902,11922,1
3380,3145,14361,12330,7280,5884,11808,1
3386,3134,14430,12458,7278,5895,11757,1
3432,3159,14617,12497,7453,5957,11965,1
3504,3285,14931,12832,7815,6200,12219,1
3549,3300,15091,12883,7903,6329,12276,1
3548,3302,15021,12882,7888,6301,12351,1
3523,3296,14890,12882,7881,6263,12309,1
3536,3299,14917,12986,7901,6286,12343,1
3544,3294,15007,12816,7825,6276,12272,1
3528,3278,14933,12821,7800,6276,12322,1
3245,2965,13952,11833,6705,5526,11430,1
3254,2974,13899,11785,6732,5533,11356,1
3261,2975,13880,11894,26214,5534,26214,1
3274,2989,14100,11855,6781,5521,11539,1
3276,2986,14122,11911,6861,5536,11470,1
3283,2993,14019,11913,6867,5565,11496,1
3419,3150,14465,12322,7301,5898,11861,1
3398,3143,14392,12421,7366,5914,11965,1
3400,3150,14283,12387,7300,5975,12024,1
3395,3136,14430,12404,7301,5858,11944,1
3405,3158,14437,12311,7326,5957,11962,1
3383,3152,14449,12481,7383,5962,12075,1
3442,3180,14720,12519,7406,5985,12038,1
3526,3283,14962,12842,7693,6243,12320,1
3522,3313,15035,12907,7776,6279,12341,1
3531,3292,14953,12788,7721,6260,12334,1
3538,3299,14977,12738,7754,6312,12341,1
3529,3310,14948,12852,7788,6288,12424,1
3540,3325,15071,12963,7822,6349,12477,1
3509,3297,14953,12763,7725,6289,12386,1
3535,3293,15016,12820,7753,6318,12475,1
3524,3312,14991,12840,7769,6350,12418,1
3536,3301,14952,12777,7799,6330,12350,1
3539,3304,14891,12773,7772,6311,12371,1
3546,3307,15060,12866,7810,6339,12464,1
3533,3308,15015,12883,7797,6317,12447,1
3508,3273,14934,12771,7722,6252,12309,1
3300,3045,14154,12038,6937,5701,11582,1
3239,2974,13866,11781,6624,5549,11409,1
3265,2986,14094,11892,6768,5569,11485,1
3264,2982,13981,11777,6724,5514,11557,1
3252,2989,13956,11788,6672,5532,11310,1
3261,2980,13899,11735,6662,5514,11361,1
3261,2988,13903,11838,6661,5533,11340,1
3362,3133,14206,12275,7219,5840,11883,1
3361,3141,14250,12365,7279,5901,11980,1
3372,3152,14385,12355,7265,5935,11956,1
3381,3145,14288,12297,7212,5923,11835,1
3385,3133,14630,12246,7211,5893,11945,1
26728,26728,26728,26728,26728,26728,26728,1
26214,3135,26214,12296,7206,5906,11856,1
3483,3270,14867,12683,7599,6177,12283,1
3546,3308,15109,12846,7752,6315,12500,1
3522,3309,14929,12882,7750,6301,12503,1
3518,3305,14966,12897,7721,6301,12484,1
3507,3276,14865,12709,7624,6149,12294,1
3509,3301,15048,12894,7687,6285,12487,1
3490,3283,14979,12780,7699,6292,12255,1
3263,3017,14094,11796,6801,5517,11718,1
3297,2998,14100,11798,6770,5531,11509,1
3314,3015,14501,11692,6900,5502,11747,1
3320,3006,14342,11618,6833,5499,11685,1
3316,3020,14511,11745,6941,5568,11856,1
3422,3148,14785,12170,7271,5838,12163,1
3419,3173,14673,12240,7431,5901,12354,1
3477,3174,15057,12345,7488,5955,12365,1
3469,3180,15008,12311,7467,5977,12356,1
3476,3191,15117,12322,7466,5962,12337,1
3448,3169,14934,12235,7400,5938,12234,1
26214,3173,26214,12252,7402,5925,12264,1
3577,3320,15443,12662,7860,6277,12767,1
3585,3340,15518,12756,7962,6348,12825,1
3595,3342,15521,12654,7939,6305,12753,1
3588,3340,15494,12718,7904,6254,12750,1
3618,3332,15520,12726,7915,6271,12737,1
3591,3334,15553,12782,7966,6322,12819,1
3575,3317,15464,12729,7935,6289,12799,1
3339,3064,14520,11849,7005,5671,11829,1
3348,3034,14531,11781,6938,5548,11861,1
3329,3029,14405,11677,6853,5545,11713,1
3318,3020,14428,11717,6899,5558,11731,1
3326,3010,14445,11739,6891,5535,11771,1
3315,3013,14421,11674,6841,5534,11729,1
3332,3006,14479,11765,6860,5518,11723,1
3449,3171,14897,12306,7408,5933,12325,1
3452,3170,14928,12238,7400,5950,12250,1
3435,3172,14930,12281,7404,5958,12321,1
3458,3176,15013,12217,7402,5964,12292,1
3412,3168,14706,12281,7394,5890,12297,1
3446,3172,14934,12247,7371,5906,12297,1
3471,3187,15175,12375,7467,5930,12402,1
3581,3330,15504,12784,7934,6306,12822,1
3568,3326,15444,12710,7877,6260,12717,1
3588,3311,15445,12687,7930,6290,12690,1
3594,3335,15442,12713,7930,6256,12697,1
3579,3311,15433,12674,7850,6277,12638,1
3574,3342,15540,12756,7900,6292,12786,1
3576,3323,15490,12702,7878,6299,12800,1
3758,3328,14398,11827,7271,5900,11643,1
3840,3485,14833,12689,7885,6379,11915,1
3849,3481,14788,12740,7813,6396,12036,1
3893,3550,15071,12933,8049,6612,12308,1
3911,3562,15081,12854,8043,6560,12174,1
3933,3573,15042,12939,8087,6575,12207,1
3915,3563,15068,12897,8109,6635,12289,1
3899,3590,15116,12809,8086,6590,12263,1
3906,3561,15047,12860,7979,6552,12414,1
3875,3562,15005,12908,8072,6608,12011,1
3905,3563,15029,12870,8042,6599,12334,1
3901,3563,14978,12894,8095,6528,12251,1
3816,3429,14531,12524,7600,6168,11906,1
3801,3386,14152,12165,7580,6082,11626,1
3782,3386,14214,12214,7514,6057,11553,1
3806,3439,14415,12381,7675,6279,11911,1
3857,3524,14774,12509,7978,6556,12093,1
3857,3544,14812,12541,7967,6554,12098,1
3893,3532,14911,12610,7985,6617,12042,1
3914,3536,15036,12856,8015,6552,12153,1
3893,3534,15079,12874,8070,6533,12432,1
3574,3305,12588,10869,6819,5626,10280,1
3862,3546,15051,12746,7876,6493,12204,1
3897,3541,15119,12953,8000,6522,12257,1
3875,3521,14945,12804,8004,6521,12169,1
3847,3549,15110,12858,7999,6492,12165,1
3908,3540,15051,12831,8014,6488,12163,1
3517,3251,12196,10310,6513,5355,9660,1
3855,3530,15005,12691,7967,6456,12217,1
3854,3517,15008,12717,7947,6505,12336,1
3874,3530,14944,12745,7808,6456,12145,1
3858,3533,14991,12816,7982,6462,12273,1
3860,3503,14964,12717,7867,6408,12142,1
3866,3519,14978,12764,7914,6460,12134,1
3853,3469,14893,12645,7732,6376,12146,1
3777,3377,14509,12401,7457,6064,11663,1
3762,3364,14461,12218,7407,5936,11519,1
3759,3325,14245,12060,7296,5825,11346,1
2930,2731,12839,11289,5831,5039,10080,1
3031,2840,13067,11517,6096,5262,10612,1
3055,2854,13065,11504,6119,5306,10510,1
3036,2824,13224,11556,6116,5311,10347,1
2992,2812,12877,11215,6066,5239,10287,1
3000,2814,12809,11287,6042,5235,10325,1
3000,2798,12971,11256,6038,5237,10175,1
3006,2813,12838,11309,6071,5257,10089,1
2984,2801,12825,11258,6054,5217,10148,1
3138,2961,13369,11862,6370,5548,10572,1
3143,2973,13337,11753,6410,5506,10627,1
3134,2985,13368,11808,6414,5552,10740,1
3159,2998,13476,11844,6474,5545,10711,1
3157,2984,13446,11847,6410,5556,10675,1
3167,2996,13510,11858,6481,5567,10721,1
3163,2999,13513,11846,6440,5560,10576,1
3123,2971,13278,11719,6352,5465,10430,1
3061,2861,13141,11524,6136,5311,10172,1
3059,2856,13104,11503,6161,5318,10322,1
3072,2869,13205,11476,6154,5336,10331,1
3080,2879,13274,11611,6207,5376,10421,1
3091,2885,13213,11591,6241,5402,10395,1
3080,2877,13190,11524,6242,5378,10397,1
3237,3078,13667,12032,6633,5720,10771,1
3256,3074,13707,11968,6608,5719,10954,1
3255,3088,13820,12071,6653,5759,10758,1
3253,3088,13756,12109,6662,5777,10829,1
3273,3099,13823,12103,6732,5815,10860,1
3286,3105,13850,12161,6761,5863,10874,1
3275,3121,13840,12206,6777,5845,10897,1
3318,3144,14107,12353,6874,5954,11075,1
3154,2975,13498,11792,6411,5539,10617,1
3153,2967,13415,11731,6384,5484,10490,1
26214,2949,26214,11744,6344,5489,10483,1
3138,2956,13348,11668,6301,5474,10500,1
3147,2961,13398,11739,6308,5472,10593,1
3213,3049,13646,11976,6583,5712,10793,1
3441,3293,14347,12686,7275,6302,11370,1
3474,3305,14327,12702,7355,6359,11191,1
26214,3322,26214,12784,7386,6406,11503,1
3475,3105,13899,12287,6887,5829,11291,1
3416,3031,13832,12098,6791,5763,11176,1
3427,3045,13739,12023,6873,5788,10803,1
3408,3042,13596,12019,6816,5727,11005,1
3450,3060,13651,12163,6917,5837,11052,1
2848,2600,9988,8775,4963,4235,7503,1
3651,3309,14514,12596,7477,6431,11627,1
3585,3270,14351,12576,7445,6297,11579,1
3584,3250,14145,12569,7374,6365,11563,1
3653,3300,14460,12772,7580,6574,11654,1
